Katastralgemeindenummer;Katastralgemeinde_Name;Bundesland;GWA;NAPV Anlage 5 Gebiet;Faktor für Saldo;GW-Acker Layer;Feuchtgebiet;Trockengebiet
19333;Unrecht Traisen;Niederösterreich;;;;;;
19334;Wehrabach;Niederösterreich;;;;;;
19335;Weidenaurotte;Niederösterreich;;;;;;
19336;Weißenbachamt;Niederösterreich;;;;;;
19337;Zögersbach;Niederösterreich;;;;;;
19338;Gscheid;Niederösterreich;;;;;;
19401;Adeldorf;Niederösterreich;;;;;;
19402;Afing;Niederösterreich;;;;;;
19403;Altenburg;Niederösterreich;;;;;;
19404;Altmannsdorf;Niederösterreich;;;;;;
19405;Atzling;Niederösterreich;;;;;;
19406;Auern;Niederösterreich;;;;;;
19407;Badendorf;Niederösterreich;;;;;;
19408;Baumgarten bei Grafendorf;Niederösterreich;;;;;;
19409;Baumgarten bei Kasten;Niederösterreich;;;;;;
19410;Berg;Niederösterreich;;;;;;
19411;Blindorf;Niederösterreich;;;;;;
19412;Böheimkirchen;Niederösterreich;;;;;;
19413;Bonnleiten;Niederösterreich;;;;;;
19414;Braunsberg;Niederösterreich;;;;;;
19415;Brunn;Niederösterreich;;;;;;
19416;Buchbach;Niederösterreich;;;;;;
19417;Dachsbach;Niederösterreich;;;;;;
19418;Damberg;Niederösterreich;;;;;;
19419;Diemannsberg;Niederösterreich;;;;;;
19420;Dietersberg;Niederösterreich;;;;;;
19421;Distelburg;Niederösterreich;;;;;;
19422;Dietmannsdorf;Niederösterreich;;;;;;
19423;Doppel bei Rannersdorf;Niederösterreich;;;;;;
19424;Dorfern;Niederösterreich;;;;;;
19425;Dörfl bei Kasten;Niederösterreich;;;;;;
19426;Dörfl bei Ochsenburg;Niederösterreich;;;;;;
19427;Dürnerhof;Niederösterreich;;;;;;
19428;Dürnhag;Niederösterreich;;;;;;
19429;Ebersdorf;Niederösterreich;X;;0,6;Feuchtgebiet;X;
19430;Ebersreith;Niederösterreich;;;;;;
19431;Eck;Niederösterreich;;;;;;
19432;Edlitz;Niederösterreich;;;;;;
19433;Egelsee;Niederösterreich;;;;;;
19434;Eggendorf;Niederösterreich;;;;;;
19435;Eggsdorf;Niederösterreich;;;;;;
19436;Eibelsau;Niederösterreich;;;;;;
19437;Eigendorf;Niederösterreich;;;;;;
19438;Engelsdorf;Niederösterreich;;;;;;
19439;Enikelberg;Niederösterreich;;;;;;
19440;Fahra;Niederösterreich;;;;;;
19441;Fahrafeld;Niederösterreich;;;;;;
19442;Feilendorf;Niederösterreich;;;;;;
19443;Flinsbach;Niederösterreich;;;;;;
19444;Freiling;Niederösterreich;;;;;;
19445;Fridau;Niederösterreich;X;;0,6;Feuchtgebiet;X;
19446;Friesing;Niederösterreich;;;;;;
19447;Furth bei Außerkasten;Niederösterreich;;;;;;
19448;Gabersdorf;Niederösterreich;;;;;;
19449;Ganzendorf;Niederösterreich;;;;;;
19450;Gasten;Niederösterreich;;;;;;
19451;Gattmannsdorf;Niederösterreich;;;;;;
19452;Gemersdorf;Niederösterreich;;;;;;
19453;St. Georgen am Steinfelde;Niederösterreich;;;;;;
19454;Gerersdorf;Niederösterreich;;;;;;
19455;Getzersdorf;Niederösterreich;;;;;;
19456;Göblasbruck;Niederösterreich;;;;;;
19457;Goldegg;Niederösterreich;;;;;;
19458;Ober- und Untergraben;Niederösterreich;;;;;;
19459;Obergrafendorf;Niederösterreich;X;;0,6;Feuchtgebiet;X;
19460;Untergrafendorf;Niederösterreich;;;;;;
19461;Griechenberg;Niederösterreich;;;;;;
19462;Grillenhöfe;Niederösterreich;;;;;;
19463;Gröben;Niederösterreich;;;;;;
19464;Grub bei Obergrafendorf;Niederösterreich;;;;;;
19465;Grub bei Weinburg;Niederösterreich;;;;;;
19466;Obergrub;Niederösterreich;;;;;;
19467;Gwörth;Niederösterreich;;;;;;
19468;Hafing;Niederösterreich;;;;;;
19469;Hafnerbach;Niederösterreich;;;;;;
19470;Haindorf;Niederösterreich;;;;;;
19471;Handelberg;Niederösterreich;;;;;;
19472;Harland;Niederösterreich;;;;;;
19473;Hart;Niederösterreich;;;;;;
19474;Haunoldstein;Niederösterreich;;;;;;
19475;Hausenbach;Niederösterreich;;;;;;
19476;Heitzing;Niederösterreich;;;;;;
19477;Hendelgraben;Niederösterreich;;;;;;
19478;Hengstberg;Niederösterreich;;;;;;
19479;Hetzersdorf;Niederösterreich;;;;;;
19480;Heuberg;Niederösterreich;;;;;;
19481;Hinterberg;Niederösterreich;;;;;;
19482;Hinterholz;Niederösterreich;;;;;;
19483;Hochgschaid;Niederösterreich;;;;;;
19484;Hochstraß;Niederösterreich;;;;;;
19485;Hof;Niederösterreich;;;;;;
19486;Hofing;Niederösterreich;;;;;;
19487;Hoheneggerwald;Niederösterreich;;;;;;
19488;Hub und Grub;Niederösterreich;;;;;;
19489;Hummelberg bei Kasten;Niederösterreich;;;;;;
19490;Hummelberg bei Pyhra;Niederösterreich;;;;;;
19491;Jeutendorf;Niederösterreich;;;;;;
19492;Kainradsdorf;Niederösterreich;;;;;;
19493;Kanzling;Niederösterreich;;;;;;
19494;Karlstetten;Niederösterreich;;;;;;
19495;Kasten;Niederösterreich;;;;;;
19496;Außerkasten;Niederösterreich;;;;;;
19497;Kirchsteig;Niederösterreich;;;;;;
19498;Klangen;Niederösterreich;;;;;;
19499;Knetzersdorf;Niederösterreich;;;;;;
19500;Korning;Niederösterreich;;;;;;
19501;Kotting;Niederösterreich;;;;;;
19502;Kreisbach;Niederösterreich;;;;;;
19503;Kreisberg;Niederösterreich;;;;;;
19504;Kronberg;Niederösterreich;;;;;;
19505;Kunning;Niederösterreich;;;;;;
19506;Lanzendorf bei Böheimkirchen;Niederösterreich;;;;;;
19507;Lanzendorf bei Kasten;Niederösterreich;;;;;;
19508;Lauterbach;Niederösterreich;;;;;;
19509;Lielach;Niederösterreich;;;;;;
19510;Linsberg;Niederösterreich;;;;;;
19511;Loipersdorf;Niederösterreich;X;;0,6;Feuchtgebiet;X;
19512;Loitzenberg;Niederösterreich;;;;;;
19513;Luberg;Niederösterreich;;;;;;
19514;Obermamau;Niederösterreich;;;;;;
19515;Untermamau;Niederösterreich;;;;;;
19516;Mannersdorf;Niederösterreich;;;;;;
19517;Margarethen;Niederösterreich;;;;;;
19518;Markersdorf;Niederösterreich;X;;0,6;Feuchtgebiet;X;
19519;Matzersdorf;Niederösterreich;;;;;;
19520;Mauterheim;Niederösterreich;;;;;;
19521;Mayerhöfen;Niederösterreich;;;;;;
19522;Mechters;Niederösterreich;;;;;;
19523;Michelbach Dorf;Niederösterreich;;;;;;
19524;Michelbach Markt;Niederösterreich;;;;;;
19525;Mitterau;Niederösterreich;X;;0,6;Feuchtgebiet;X;
19526;Mitterfeld;Niederösterreich;;;;;;
19527;Mitterndorf;Niederösterreich;;;;;;
19528;Mühlgang;Niederösterreich;;;;;;
19529;Mühlhofen;Niederösterreich;;;;;;
19530;Nadelbach;Niederösterreich;;;;;;
19531;Neidling;Niederösterreich;;;;;;
19532;Nenndorf;Niederösterreich;;;;;;
19533;Neustift bei Gasten;Niederösterreich;;;;;;
19534;Nützling;Niederösterreich;;;;;;
19535;Oberhofen;Niederösterreich;;;;;;
19536;Ochsenburg;Niederösterreich;;;;;;
19537;Oed bei Korning;Niederösterreich;;;;;;
19538;Oed bei Weinburg;Niederösterreich;;;;;;
19539;Osterburg;Niederösterreich;;;;;;
19540;Pengersdorf;Niederösterreich;;;;;;
19541;Perersdorf;Niederösterreich;;;;;;
19542;Pfaffing;Niederösterreich;X;;0,6;Feuchtgebiet;X;
19543;Pielachhaag;Niederösterreich;X;;0,6;Feuchtgebiet;X;
19544;St. Pölten;Niederösterreich;;;;;;
19545;Pömmern;Niederösterreich;;;;;;
19546;Poppendorf;Niederösterreich;X;;0,6;Feuchtgebiet;X;
19547;Pottenbrunn;Niederösterreich;;;;;;
19548;Prinzersdorf;Niederösterreich;X;;0,6;Feuchtgebiet;X;
19549;Probstwald;Niederösterreich;;;;;;
19550;Pultendorf;Niederösterreich;;;;;;
19551;Pummersdorf;Niederösterreich;;;;;;
19552;Pyhra;Niederösterreich;;;;;;
19553;Unterradl;Niederösterreich;;;;;;
19554;Oberradlberg;Niederösterreich;;;;;;
19555;Unterradlberg;Niederösterreich;;;;;;
19556;Ragelsdorf;Niederösterreich;;;;;;
19557;Reitzersdorf;Niederösterreich;;;;;;
19558;Rammersdorf;Niederösterreich;;;;;;
19559;Rannersdorf;Niederösterreich;;;;;;
19560;Ratzersdorf an der Traisen;Niederösterreich;;;;;;
19561;Reichenhag;Niederösterreich;;;;;;
19562;Reichgrüben;Niederösterreich;;;;;;
19563;Reith;Niederösterreich;;;;;;
19564;Reitzing;Niederösterreich;;;;;;
19565;Rennersdorf;Niederösterreich;;;;;;
19566;Ritzersdorf;Niederösterreich;X;;0,6;Feuchtgebiet;X;
19567;Röhrenbach;Niederösterreich;;;;;;
19568;Salau;Niederösterreich;X;;0,6;Feuchtgebiet;X;
19569;Sasendorf;Niederösterreich;;;;;;
19570;Saudorf;Niederösterreich;;;;;;
19571;Schaubing;Niederösterreich;;;;;;
19572;Schauching;Niederösterreich;;;;;;
19573;Schildberg;Niederösterreich;;;;;;
19574;Schnabling;Niederösterreich;;;;;;
19575;Schwadorf;Niederösterreich;;;;;;
19576;Siebenhirten;Niederösterreich;;;;;;
19577;Großsierning;Niederösterreich;;;;;;
19578;Kleinsierning;Niederösterreich;;;;;;
19579;Sonnleiten;Niederösterreich;;;;;;
19580;Spratzern;Niederösterreich;;;;;;
19581;Stainingsdorf;Niederösterreich;;;;;;
19582;Stallbach;Niederösterreich;;;;;;
19583;Stattersdorf;Niederösterreich;;;;;;
19584;Steinabruck;Niederösterreich;;;;;;
19585;Stein-Eichberg;Niederösterreich;;;;;;
19586;Steinfeld;Niederösterreich;;;;;;
19587;Stössing;Niederösterreich;;;;;;
19588;Teufelhof;Niederösterreich;;;;;;
19589;Thal;Niederösterreich;;;;;;
19590;Obertiefenbach;Niederösterreich;;;;;;
19591;Untertiefenbach;Niederösterreich;;;;;;
19592;Türnau;Niederösterreich;;;;;;
19593;Uttendorf;Niederösterreich;X;;0,6;Feuchtgebiet;X;
19594;Viehofen;Niederösterreich;;;;;;
19595;Völlerndorf;Niederösterreich;;;;;;
19596;Völtendorf;Niederösterreich;;;;;;
19597;Waasen;Niederösterreich;;;;;;
19598;Oberwagram;Niederösterreich;;;;;;
19599;Unterwagram;Niederösterreich;;;;;;
19600;Waitzendorf;Niederösterreich;;;;;;
19601;Wald;Niederösterreich;;;;;;
19602;Wallenreith;Niederösterreich;;;;;;
19603;Wantendorf;Niederösterreich;X;;0,6;Feuchtgebiet;X;
19604;Wasserburg;Niederösterreich;;;;;;
19605;Watzelsdorf;Niederösterreich;;;;;;
19606;Wegbach;Niederösterreich;;;;;;
19607;Weghof;Niederösterreich;;;;;;
19608;Weinburg;Niederösterreich;;;;;;
19609;Weinzettl;Niederösterreich;;;;;;
19610;Weinzierl;Niederösterreich;;;;;;
19611;Weisching;Niederösterreich;;;;;;
19612;Weitendorf;Niederösterreich;;;;;;
19613;Weitern;Niederösterreich;;;;;;
19614;Wernersdorf;Niederösterreich;;;;;;
19615;Wetzersdorf;Niederösterreich;;;;;;
19616;Weyersdorf;Niederösterreich;;;;;;
19617;Wieden bei Margarethen;Niederösterreich;;;;;;
19618;Wieden bei Pyhra;Niederösterreich;;;;;;
19619;Wielandsberg;Niederösterreich;;;;;;
19620;Wiesen;Niederösterreich;;;;;;
19621;Wilhelmsburg;Niederösterreich;;;;;;
19622;Wilhersdorf bei Margarethen;Niederösterreich;;;;;;
19623;Willersdorf bei Wantendorf;Niederösterreich;X;;0,6;Feuchtgebiet;X;
19624;Wimpassing an der Pielach;Niederösterreich;;;;;;
19625;Windpassing;Niederösterreich;;;;;;
19626;Winkel;Niederösterreich;;;;;;
19627;Witzendorf;Niederösterreich;;;;;;
19628;Wolfenberg;Niederösterreich;;;;;;
19629;Wolkersberg;Niederösterreich;;;;;;
19630;Wörth;Niederösterreich;;;;;;
19631;Wultendorf;Niederösterreich;X;;0,6;Feuchtgebiet;X;
19632;Würmling;Niederösterreich;;;;;;
19633;Zell;Niederösterreich;;;;;;
19634;Zendorf;Niederösterreich;;;;;;
19635;Zuleithen;Niederösterreich;;;;;;
19636;Zwerndorf;Niederösterreich;;;;;;
19637;Oberzwischenbrunn;Niederösterreich;;;;;;
19638;Unterzwischenbrunn;Niederösterreich;;;;;;
19701;Almersberg;Niederösterreich;;;;;;
19702;Altlengbach;Niederösterreich;;;;;;
19703;Asperhofen;Niederösterreich;;;;;;
19704;Brand;Niederösterreich;;;;;;
19705;Diesendorf;Niederösterreich;;;;;;
19706;Dörfl;Niederösterreich;;;;;;
19707;Doppel;Niederösterreich;;;;;;
19708;Dornberg;Niederösterreich;;;;;;
19709;Eck;Niederösterreich;;;;;;
19710;Eichgraben;Niederösterreich;;;;;;
19711;Emmersdorf;Niederösterreich;;;;;;
19712;Erla;Niederösterreich;;;;;;
19713;Geigelberg;Niederösterreich;;;;;;
19714;Gern;Niederösterreich;;;;;;
19715;Getzwiesen;Niederösterreich;;;;;;
19716;Gföhl;Niederösterreich;;;;;;
19718;Grabensee;Niederösterreich;;;;;;
19719;Großgraben;Niederösterreich;;;;;;
19720;Großraßberg;Niederösterreich;;;;;;
19721;Großweinberg;Niederösterreich;;;;;;
19724;Haag;Niederösterreich;;;;;;
19725;Habersdorf;Niederösterreich;;;;;;
19726;Hagenau;Niederösterreich;;;;;;
19727;Inprugg;Niederösterreich;;;;;;
19728;Johannesberg;Niederösterreich;;;;;;
19729;Kerschenberg;Niederösterreich;;;;;;
19730;Kirchstetten;Niederösterreich;;;;;;
19731;Klamm;Niederösterreich;;;;;;
19732;Kleingraben;Niederösterreich;;;;;;
19733;Laaben;Niederösterreich;;;;;;
19734;Maria Anzbach;Niederösterreich;;;;;;
19735;Markersdorf;Niederösterreich;;;;;;
19737;Neulengbach;Niederösterreich;;;;;;
19738;Neustift-Innermanzing;Niederösterreich;;;;;;
19740;Oberwolfsbach;Niederösterreich;;;;;;
19741;Ollersbach;Niederösterreich;;;;;;
19742;Paisling;Niederösterreich;;;;;;
19743;Paltram;Niederösterreich;;;;;;
19744;Pettenau;Niederösterreich;;;;;;
19745;Pyrath;Niederösterreich;;;;;;
19746;Raipoltenbach;Niederösterreich;;;;;;
19747;St. Christophen;Niederösterreich;;;;;;
19748;Senning;Niederösterreich;;;;;;
19749;Sichelbach;Niederösterreich;;;;;;
19750;Siegersdorf;Niederösterreich;;;;;;
19751;Starzing;Niederösterreich;;;;;;
19752;Stollberg;Niederösterreich;;;;;;
19753;Tausendblum;Niederösterreich;;;;;;
19755;Totzenbach;Niederösterreich;;;;;;
19756;Umsee;Niederösterreich;;;;;;
19757;Unteroberndorf;Niederösterreich;;;;;;
19758;Unterwolfsbach;Niederösterreich;;;;;;
19759;Waasen;Niederösterreich;;;;;;
19760;Wimmersdorf;Niederösterreich;;;;;;
19762;Wolfersdorf;Niederösterreich;;;;;;
19763;Wöllersdorf;Niederösterreich;;;;;;
20001;Absdorf;Niederösterreich;X;;0,8;Trockengebiet;;X
20003;Altenwörth;Niederösterreich;X;;0,8;Trockengebiet;;X
20004;Ameisthal;Niederösterreich;X;X;0,8;Trockengebiet;;X
20005;Baumgarten am Wagram;Niederösterreich;X;X;0,8;Trockengebiet;;X
20006;Bierbaum am Kleebigl;Niederösterreich;X;;0,8;Trockengebiet;;X
20007;Dörfl;Niederösterreich;X;;0,8;Trockengebiet;;X
20008;Engelmannsbrunn;Niederösterreich;X;X;0,8;Trockengebiet;;X
20009;Fels am Wagram;Niederösterreich;X;X;0,8;Trockengebiet;;X
20010;Feuersbrunn;Niederösterreich;X;X;0,8;Trockengebiet;;X
20011;Frauendorf;Niederösterreich;X;;0,8;Trockengebiet;;X
20012;Gigging;Niederösterreich;X;;0,8;Trockengebiet;;X
20013;Gösing;Niederösterreich;X;X;0,8;Trockengebiet;;X
20014;Grafenwörth;Niederösterreich;X;;0,8;Trockengebiet;;X
20015;Hippersdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
20016;Jettsdorf;Niederösterreich;X;;0,8;Trockengebiet;;X
20017;St. Johann;Niederösterreich;X;;0,8;Trockengebiet;;X
20018;Kirchberg am Wagram;Niederösterreich;X;X;0,8;Trockengebiet;;X
20019;Kollersdorf;Niederösterreich;X;;0,8;Trockengebiet;;X
20020;Königsbrunn;Niederösterreich;X;;0,8;Trockengebiet;;X
20021;Mallon;Niederösterreich;X;;0,8;Trockengebiet;;X
20022;Neudegg;Niederösterreich;X;X;0,8;Trockengebiet;;X
20023;Neustift im Felde;Niederösterreich;X;;0,8;Trockengebiet;;X
20024;Ottenthal;Niederösterreich;X;X;0,8;Trockengebiet;;X
20025;Großriedenthal;Niederösterreich;X;X;0,8;Trockengebiet;;X
20026;Ruppersthal;Niederösterreich;X;X;0,8;Trockengebiet;;X
20027;Seebarn am Wagram;Niederösterreich;X;;0,8;Trockengebiet;;X
20029;Stettenhof;Niederösterreich;X;X;0,8;Trockengebiet;;X
20030;Mitterstockstall;Niederösterreich;X;X;0,8;Trockengebiet;;X
20031;Oberstockstall;Niederösterreich;X;X;0,8;Trockengebiet;;X
20032;Unterstockstall;Niederösterreich;X;;0,8;Trockengebiet;;X
20033;Thürnthal;Niederösterreich;X;;0,8;Trockengebiet;;X
20034;Tiefenthal;Niederösterreich;X;X;0,8;Trockengebiet;;X
20035;Utzenlaa;Niederösterreich;X;;0,8;Trockengebiet;;X
20036;Wagram am Wagram;Niederösterreich;X;;0,8;Trockengebiet;;X
20037;Großweikersdorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
20038;Großwiesendorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
20039;Kleinwiesendorf;Niederösterreich;X;X;0,8;Trockengebiet;;X
20040;Winkl;Niederösterreich;X;;0,8;Trockengebiet;;X
20041;Zaußenberg;Niederösterreich;X;X;0,8;Trockengebiet;;X
20101;Abstetten;Niederösterreich;;;;;;
20102;Ahrenberg;Niederösterreich;;;;;;
20103;Altenberg;Niederösterreich;X;;0,8;Trockengebiet;;X
20104;St. Andrä;Niederösterreich;;;;;;
20105;Anzing;Niederösterreich;;;;;;
20106;Asparn;Niederösterreich;X;;0,8;Trockengebiet;;X
20107;Atzelsdorf;Niederösterreich;;;;;;
20108;Atzenbrugg;Niederösterreich;X;;0,8;Trockengebiet;;X
20109;Bärndorf;Niederösterreich;X;;0,8;Trockengebiet;;X
20110;Baumgarten am Tullnerfeld;Niederösterreich;;;;;;
20111;Baumgarten bei Reidling;Niederösterreich;;;;;;
20112;Chorherrn;Niederösterreich;;;;;;
20113;Diendorf;Niederösterreich;;;;;;
20114;Dietersdorf;Niederösterreich;;;;;;
20115;Dürnrohr;Niederösterreich;X;;0,8;Trockengebiet;;X
20116;Ebersdorf;Niederösterreich;;;;;;
20117;Eggendorf;Niederösterreich;;;;;;
20118;Egelsee;Niederösterreich;;;;;;
20119;Einsiedl;Niederösterreich;;;;;;
20120;Elsbach;Niederösterreich;;;;;;
20121;Erpersdorf;Niederösterreich;X;;0,8;Trockengebiet;;X
20122;Flachberg;Niederösterreich;;;;;;
20123;Frauenhofen;Niederösterreich;X;;0,8;Trockengebiet;;X
20124;Freundorf;Niederösterreich;;;;;;
20125;Gerersdorf;Niederösterreich;;;;;;
20126;Gollarn;Niederösterreich;;;;;;
20127;Greifenstein;Niederösterreich;;;;;;
20128;Grub bei Saladorf;Niederösterreich;;;;;;
20129;Hadersfeld;Niederösterreich;;;;;;
20130;Hasendorf;Niederösterreich;;;;;;
20131;Henzing;Niederösterreich;;;;;;
20132;Hintersdorf;Niederösterreich;;;;;;
20133;Holzleiten;Niederösterreich;;;;;;
20134;Hütteldorf;Niederösterreich;;;;;;
20135;Jetzing;Niederösterreich;;;;;;
20136;Judenau;Niederösterreich;;;;;;
20137;Kaindorf;Niederösterreich;X;;0,8;Trockengebiet;;X
20138;Katzelsdorf im Dorf;Niederösterreich;;;;;;
20139;Katzelsdorf an der Zeil;Niederösterreich;;;;;;
20140;Kirchbach;Niederösterreich;;;;;;
20141;Kogl;Niederösterreich;;;;;;
20142;Königstetten;Niederösterreich;;;;;;
20143;Kraking;Niederösterreich;;;;;;
20144;Kronau;Niederösterreich;X;;0,8;Trockengebiet;;X
20145;Kreuth;Niederösterreich;;;;;;
20146;Langenrohr;Niederösterreich;X;;0,8;Trockengebiet;;X
20147;Langenlebarn-Oberaigen;Niederösterreich;X;;0,8;Trockengebiet;;X
20148;Langenlebarn-Unteraigen;Niederösterreich;X;;0,8;Trockengebiet;;X
20149;Michelhausen;Niederösterreich;;;;;;
20150;Michelndorf;Niederösterreich;;;;;;
20151;Mitterndorf;Niederösterreich;X;;0,8;Trockengebiet;;X
20152;Mollersdorf;Niederösterreich;X;;0,8;Trockengebiet;;X
20153;Mittermoos;Niederösterreich;;;;;;
20154;Untermoos;Niederösterreich;;;;;;
20155;Moosbierbaum;Niederösterreich;X;;0,8;Trockengebiet;;X
20156;Muckendorf;Niederösterreich;X;;0,8;Trockengebiet;;X
20157;Neuaigen;Niederösterreich;X;;0,8;Trockengebiet;;X
20158;Neusiedl;Niederösterreich;X;;0,8;Trockengebiet;;X
20159;Nitzing;Niederösterreich;X;;0,8;Trockengebiet;;X
20160;Ollern;Niederösterreich;;;;;;
20161;Oepping;Niederösterreich;;;;;;
20162;Penzing;Niederösterreich;;;;;;
20163;Pischelsdorf;Niederösterreich;X;;0,8;Trockengebiet;;X
20164;Pixendorf;Niederösterreich;;;;;;
20165;Plankenberg;Niederösterreich;;;;;;
20166;Pöding;Niederösterreich;;;;;;
20167;Maria Ponsee;Niederösterreich;X;;0,8;Trockengebiet;;X
20168;Preuwitz;Niederösterreich;X;;0,8;Trockengebiet;;X
20169;Ranzelsdorf;Niederösterreich;;;;;;
20170;Rappoltenkirchen;Niederösterreich;;;;;;
20171;Reidling;Niederösterreich;;;;;;
20172;Reichersberg;Niederösterreich;;;;;;
20173;Ried am Riederberg;Niederösterreich;;;;;;
20174;Röhrenbach;Niederösterreich;;;;;;
20175;Rust;Niederösterreich;X;;0,8;Trockengebiet;;X
20176;Saladorf;Niederösterreich;;;;;;
20177;Langenschönbichl;Niederösterreich;X;;0,8;Trockengebiet;;X
20178;Kleinschönbichl;Niederösterreich;X;;0,8;Trockengebiet;;X
20179;Sieghartskirchen;Niederösterreich;;;;;;
20180;Sitzenberg;Niederösterreich;;;;;;
20181;Spital;Niederösterreich;;;;;;
20182;Staasdorf;Niederösterreich;;;;;;
20183;Streithofen;Niederösterreich;;;;;;
20184;Tautendorf;Niederösterreich;;;;;;
20185;Thallern;Niederösterreich;;;;;;
20186;Trasdorf;Niederösterreich;X;;0,8;Trockengebiet;;X
20187;Trübensee;Niederösterreich;X;;0,8;Trockengebiet;;X
20188;Tulbing;Niederösterreich;;;;;;
20189;Tulln;Niederösterreich;X;;0,8;Trockengebiet;;X
20190;Wagendorf;Niederösterreich;;;;;;
20191;Waltendorf;Niederösterreich;;;;;;
20192;Weinzierl bei Atzenbrugg;Niederösterreich;;;;;;
20193;Weinzierl bei Ollern;Niederösterreich;;;;;;
20194;Wilfersdorf;Niederösterreich;;;;;;
20195;Wipfing;Niederösterreich;X;;0,8;Trockengebiet;;X
20196;Wolfpassing;Niederösterreich;;;;;;
20197;Wördern;Niederösterreich;X;;0,8;Trockengebiet;;X
20198;Würmla;Niederösterreich;;;;;;
20199;Zeiselmauer;Niederösterreich;X;;0,8;Trockengebiet;;X
20200;Zöfing;Niederösterreich;;;;;;
20201;Zwentendorf;Niederösterreich;X;;0,8;Trockengebiet;;X
20202;Gotthartsberg;Niederösterreich;;;;;;
20203;Gumperding;Niederösterreich;;;;;;
20204;Kronstein;Niederösterreich;;;;;;
21001;Aigen;Niederösterreich;;;;;;
21002;Alberndorf;Niederösterreich;;;;;;
21003;Blumau an der Wild;Niederösterreich;;;;;;
21004;Diemschlag;Niederösterreich;;;;;;
21005;Dietmanns;Niederösterreich;;;;;;
21006;Drösiedl;Niederösterreich;;;;;;
21007;Eggersdorf;Niederösterreich;;;;;;
21008;Eibenstein;Niederösterreich;;;;;;
21009;Ellends;Niederösterreich;;;;;;
21010;Fistritz;Niederösterreich;;;;;;
21011;Goschenreith;Niederösterreich;;;;;;
21012;Großau;Niederösterreich;;;;;;
21013;Großsiegharts;Niederösterreich;;;;;;
21014;Karlstein;Niederösterreich;;;;;;
21016;Koggendorf;Niederösterreich;;;;;;
21017;Kollmitzdörfl;Niederösterreich;;;;;;
21018;Kollmitzgraben;Niederösterreich;;;;;;
21019;Liebenberg;Niederösterreich;;;;;;
21020;Liebnitz;Niederösterreich;;;;;;
21021;Lindau;Niederösterreich;;;;;;
21022;Loibes;Niederösterreich;;;;;;
